ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Children,Age,Total_Spending,Total_Purchases,Education_enc,Marital_Status_enc,Country_enc,Age_Group,Has_Children,Online_Purchases,Store_Purchases
8920,1967,Master,Single,59235.0,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,IND,1,58,1128.0,25,3.0,1.0,5.0,Younger,1,13,12
8430,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,AUS,1,68,22.0,3,0.0,3.0,3.0,Older,1,0,3
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,SP,1,68,22.0,3,0.0,3.0,0.0,Older,1,0,3
8996,1957,Phd,Married,55998.995933849685,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,GER,3,68,603.0,17,1.0,2.0,4.0,Older,1,9,8
7233,1972,Graduation,Married,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,CA,0,53,1782.0,14,0.0,2.0,1.0,Younger,0,8,6
6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,IND,1,36,72.0,7,0.0,3.0,5.0,Younger,1,3,4
830,1987,Phd,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,IND,0,38,1658.0,14,1.0,1.0,5.0,Younger,0,10,4
6365,1987,2N Cycle,Married,30390.0,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,IND,0,38,80.0,5,2.0,2.0,5.0,Younger,0,2,3
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,US,1,40,68.0,5,0.0,2.0,2.0,Younger,1,3,2
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,GER,1,56,16.0,3,0.0,2.0,4.0,Younger,1,1,2
1031,1989,2N Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,IND,0,36,1062.0,25,2.0,2.0,5.0,Younger,0,15,10
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,SA,0,51,1112.0,28,0.0,0.0,6.0,Younger,0,15,13
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,SP,1,54,1001.0,23,0.0,1.0,0.0,Younger,1,11,12
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,SP,2,47,57.0,6,0.0,1.0,0.0,Younger,1,3,3
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,1,0,SA,0,41,35.0,3,3.0,1.0,6.0,Younger,0,1,2
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,CA,1,39,57.0,5,4.0,2.0,1.0,Younger,1,2,3
1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,GER,1,39,57.0,5,4.0,2.0,4.0,Younger,1,2,3
10356,1957,Phd,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,2,68,32.0,4,1.0,0.0,0.0,Older,1,1,3
9323,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,ME,1,76,874.0,22,3.0,3.0,7.0,Older,1,15,7
1146,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,AUS,1,76,874.0,22,3.0,3.0,3.0,Older,1,15,7
6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,AUS,1,66,1518.0,22,0.0,2.0,3.0,Older,1,15,7
8545,1954,Graduation,Divorced,85683.0,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,1,0,SP,0,71,1789.0,16,0.0,0.0,0.0,Older,0,6,10
8275,1965,Phd,Divorced,47025.0,1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,2,60,20.0,3,1.0,0.0,0.0,Older,1,1,2
10673,1976,Phd,Married,68397.0,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,SA,1,49,1416.0,20,1.0,2.0,6.0,Younger,1,15,5
8799,1984,Phd,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,SP,1,41,153.0,8,1.0,2.0,0.0,Younger,1,4,4
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,2,53,92.0,6,3.0,1.0,0.0,Younger,1,2,4
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,2,53,92.0,6,3.0,1.0,0.0,Younger,1,2,4
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,SA,1,49,31.0,4,3.0,3.0,6.0,Younger,1,1,3
2711,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,CA,1,49,31.0,4,3.0,3.0,1.0,Younger,1,1,3
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,SP,1,46,943.0,22,0.0,1.0,0.0,Younger,1,10,12
10451,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SA,2,60,25.0,3,0.0,3.0,6.0,Older,1,0,3
4198,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SP,2,60,25.0,3,0.0,3.0,0.0,Older,1,0,3
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,SP,0,78,1376.0,24,0.0,3.0,0.0,Older,0,11,13
944,1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,SP,1,63,393.0,13,0.0,2.0,0.0,Older,1,6,7
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,SP,0,35,263.0,8,4.0,2.0,0.0,Younger,0,5,3
6184,1969,Phd,Married,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,SP,0,56,1670.0,14,1.0,2.0,0.0,Younger,0,6,8
3498,1976,Phd,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,SP,1,49,877.0,21,1.0,2.0,0.0,Younger,1,12,9
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,SP,1,52,502.0,15,0.0,2.0,0.0,Younger,1,9,6
7342,1961,2N Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,SP,1,64,1072.0,24,2.0,4.0,0.0,Older,1,12,12
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,GER,0,38,1364.0,28,0.0,3.0,4.0,Younger,0,16,12
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,SP,1,65,326.0,12,3.0,2.0,0.0,Older,1,3,9
2546,1977,2N Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,SP,1,48,70.0,5,2.0,1.0,0.0,Younger,1,1,4
3005,1992,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,SP,0,33,1650.0,22,0.0,1.0,0.0,Younger,0,14,8
8318,1979,Graduation,Together,90300.0,0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,SP,0,46,1738.0,19,0.0,3.0,0.0,Younger,0,11,8
2930,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,SA,0,47,1281.0,18,3.0,1.0,6.0,Younger,0,8,10
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,AUS,2,53,325.0,11,3.0,2.0,3.0,Younger,1,8,3
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,SP,1,52,936.0,22,0.0,2.0,0.0,Younger,1,16,6
2541,1976,Graduation,Married,24027.0,1,0,2013-06-09,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,49,48.0,5,0.0,2.0,0.0,Younger,1,2,3
10659,1979,2N Cycle,Together,7500.0,1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,IND,1,46,53.0,7,2.0,3.0,5.0,Younger,1,5,2
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,SP,2,70,252.0,11,0.0,3.0,0.0,Older,1,5,6
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,SP,2,70,252.0,11,0.0,3.0,0.0,Older,1,5,6
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,SP,1,52,103.0,7,4.0,3.0,0.0,Younger,1,4,3
7872,1975,Phd,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,SP,0,50,557.0,22,1.0,2.0,0.0,Younger,0,16,6
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,CA,1,53,24.0,3,0.0,2.0,1.0,Younger,1,1,2
7408,1952,Phd,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,SA,1,73,233.0,10,1.0,2.0,6.0,Older,1,6,4
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,SA,1,43,54.0,7,0.0,3.0,6.0,Younger,1,5,2
8235,1956,Master,Together,69245.0,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,SA,1,69,843.0,21,3.0,3.0,6.0,Older,1,11,10
10949,1963,Phd,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,SP,0,62,1958.0,18,1.0,0.0,0.0,Older,0,10,8
7284,1953,Graduation,Married,48686.0,1,2,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,3,72,20.0,3,0.0,2.0,0.0,Older,1,1,2
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,SA,0,35,1627.0,21,0.0,2.0,6.0,Younger,0,12,9
9930,1944,Phd,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,CA,0,81,1167.0,27,1.0,1.0,1.0,Older,0,14,13
10270,1981,2N Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,GER,1,44,66.0,6,2.0,2.0,4.0,Younger,1,3,3
760,1975,Phd,Divorced,60554.0,1,0,2013-08-09,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,SA,1,50,811.0,21,1.0,0.0,6.0,Younger,1,12,9
5519,1956,Graduation,Together,64090.0,0,1,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,SA,1,69,797.0,19,0.0,3.0,6.0,Older,1,15,4
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,SP,1,60,530.0,16,0.0,1.0,0.0,Older,1,6,10
3009,1962,Phd,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,SP,0,63,1766.0,14,1.0,4.0,0.0,Older,0,8,6
6518,1951,Phd,Widow,67680.0,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,AUS,1,74,606.0,18,1.0,4.0,3.0,Older,1,10,8
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,SP,1,44,470.0,15,0.0,2.0,0.0,Younger,1,5,10
5682,1953,Phd,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,AUS,1,72,1099.0,26,1.0,1.0,3.0,Older,1,15,11
1570,1951,Phd,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,SP,1,74,1039.0,24,1.0,3.0,0.0,Older,1,14,10
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,SA,1,73,407.0,14,0.0,1.0,6.0,Older,1,9,5
9723,1960,Graduation,Married,67716.0,0,1,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,CA,1,65,1016.0,24,0.0,2.0,1.0,Older,1,11,13
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,2,54,318.0,12,0.0,3.0,0.0,Younger,1,7,5
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,2,54,318.0,12,0.0,3.0,0.0,Younger,1,7,5
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,SP,2,56,316.0,12,0.0,2.0,0.0,Younger,1,7,5
10995,1988,2N Cycle,Married,15716.0,1,0,2012-11-12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,SA,1,37,92.0,7,2.0,2.0,6.0,Younger,1,3,4
7373,1952,Phd,Divorced,46610.0,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,AUS,2,73,302.0,11,1.0,0.0,3.0,Older,1,5,6
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,GER,0,48,1869.0,16,0.0,2.0,4.0,Younger,0,9,7
263,1945,Phd,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,SP,0,80,145.0,7,1.0,1.0,0.0,Older,0,4,3
4619,1945,Phd,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,SP,0,80,277.0,27,1.0,1.0,0.0,Older,0,27,0
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,SA,1,38,311.0,12,0.0,1.0,6.0,Younger,1,5,7
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND,2,53,50.0,5,0.0,2.0,5.0,Younger,1,3,2
6019,1971,Phd,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,SP,1,54,72.0,5,1.0,2.0,0.0,Younger,1,3,2
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,AUS,2,67,21.0,3,0.0,1.0,3.0,Older,1,1,2
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,SP,1,48,49.0,4,0.0,3.0,0.0,Younger,1,1,3
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,CA,1,75,556.0,17,3.0,4.0,1.0,Older,1,10,7
1515,1975,Master,Together,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,CA,1,50,28.0,4,3.0,3.0,1.0,Younger,1,1,3
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP,1,57,396.0,13,3.0,1.0,0.0,Younger,1,5,8
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,AUS,0,77,1899.0,20,0.0,2.0,3.0,Older,0,15,5
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,SP,1,55,235.0,10,3.0,0.0,0.0,Younger,1,4,6
10232,1963,Phd,Divorced,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP,1,62,331.0,12,1.0,0.0,0.0,Older,1,5,7
5547,1982,Phd,Married,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SP,0,43,1919.0,19,1.0,2.0,0.0,Younger,0,13,6
8362,1982,Phd,Married,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SA,0,43,1919.0,19,1.0,2.0,6.0,Younger,0,13,6
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP,1,54,167.0,8,3.0,1.0,0.0,Younger,1,6,2
10095,1975,Phd,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA,0,50,1293.0,19,1.0,0.0,1.0,Younger,0,9,10
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,GER,2,60,654.0,17,0.0,1.0,4.0,Older,1,10,7
466,1944,Graduation,Married,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,SP,0,81,746.0,20,0.0,2.0,0.0,Older,0,7,13
11025,1961,Graduation,Married,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,SP,2,64,138.0,7,0.0,2.0,0.0,Older,1,4,3
2387,1952,Master,Together,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,SA,2,73,275.0,11,3.0,3.0,6.0,Older,1,7,4
1618,1965,Graduation,Together,56046.0,0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,GER,0,60,692.0,19,0.0,3.0,4.0,Older,0,11,8
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,CA,1,67,1115.0,19,0.0,2.0,1.0,Older,1,12,7
3277,1955,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,SP,1,70,365.0,13,0.0,0.0,0.0,Older,1,8,5
8566,1961,Phd,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,2,64,9.0,3,1.0,3.0,0.0,Older,1,1,2
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,SP,1,46,69.0,6,3.0,1.0,0.0,Younger,1,3,3
8036,1971,2N Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,SP,2,54,63.0,7,2.0,3.0,0.0,Younger,1,3,4
8159,1968,Graduation,Married,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,SP,2,57,182.0,8,0.0,2.0,0.0,Younger,1,5,3
7628,1973,2N Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,1,52,76.0,6,2.0,2.0,0.0,Younger,1,2,4
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA,0,56,725.0,18,0.0,2.0,1.0,Younger,0,9,9
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,US,1,33,62.0,5,4.0,2.0,2.0,Younger,1,3,2
10150,1961,Graduation,Single,86429.0,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,SA,0,64,1449.0,18,0.0,1.0,6.0,Older,0,11,7
3885,1983,Phd,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,SP,1,42,63.0,4,1.0,2.0,0.0,Younger,1,2,2
11003,1980,2N Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,CA,1,45,50.0,5,2.0,3.0,1.0,Younger,1,2,3
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,CA,1,73,463.0,14,0.0,2.0,1.0,Older,1,9,5
577,1976,2N Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,SP,2,49,22.0,4,2.0,3.0,0.0,Younger,1,1,3
8702,1976,2N Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,AUS,2,49,22.0,4,2.0,3.0,3.0,Younger,1,1,3
5429,1948,Phd,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,SP,1,77,183.0,9,1.0,2.0,0.0,Older,1,5,4
977,1957,Graduation,Together,47320.0,0,1,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,CA,1,68,414.0,14,0.0,3.0,1.0,Older,1,6,8
2793,1976,Phd,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,SA,1,49,1034.0,23,1.0,0.0,6.0,Younger,1,10,13
1071,1976,Phd,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,US,1,49,1034.0,23,1.0,0.0,2.0,Younger,1,10,13
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,CA,1,39,47.0,4,3.0,2.0,1.0,Younger,1,1,3
2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,IND,2,71,500.0,13,0.0,2.0,5.0,Older,1,9,4
6404,1969,Graduation,Together,58917.0,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,SA,3,56,282.0,11,0.0,3.0,6.0,Younger,1,5,6
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,CA,0,76,1381.0,20,0.0,3.0,1.0,Older,0,14,6
2521,1971,Master,Married,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,SP,1,54,59.0,4,3.0,2.0,0.0,Younger,1,2,2
4301,1971,Master,Married,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,AUS,1,54,59.0,4,3.0,2.0,3.0,Younger,1,2,2
7381,1968,Graduation,Divorced,75693.0,0,0,2012-12-06,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,SP,0,57,1442.0,21,0.0,0.0,0.0,Younger,0,15,6
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,US,0,43,1555.0,19,0.0,2.0,2.0,Younger,0,12,7
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,SP,0,43,1555.0,19,0.0,2.0,0.0,Younger,0,12,7
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,SP,0,31,1378.0,20,0.0,3.0,0.0,Younger,0,9,11
10281,1970,Graduation,Divorced,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,AUS,1,55,602.0,17,0.0,0.0,3.0,Younger,1,10,7
11191,1986,Graduation,Divorced,41411.0,0,0,2013-12-07,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,SP,0,39,139.0,7,0.0,0.0,0.0,Younger,0,3,4
1994,1983,Graduation,Married,50918.36997594864,1,0,2013-11-15,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,US,1,42,19.0,3,0.0,2.0,2.0,Younger,1,1,2
2552,1955,Phd,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,SP,3,70,446.0,15,1.0,1.0,0.0,Older,1,9,6
